game_id,game_date,age,opponent,outcome,started,field_goals,field_goal_attempts,field_goal_pct,three_points,three_point_attempts,three_point_pct,free_throw,free_throw_attempts,free_throw_pct,offense_rebound,defense_rebound,total_rebound,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,away_game
19,2021-11-28 00:00:00.000000,33-259,LAC,W (+15),1,12,22,0.545,7,13,0.538,2,2,1.0,0,5,5,6,6,0,3,4,33,29.5,14,1
20,2021-11-30 00:00:00.000000,33-261,PHO,L (-8),1,4,21,0.19,3,14,0.214,1,1,1.0,1,2,3,2,1,1,2,0,12,1.3,-17,1
21,2021-12-03 00:00:00.000000,33-264,PHO,W (+22),1,8,20,0.4,6,11,0.545,1,2,0.5,2,3,5,5,0,0,3,2,23,13.8,10,0
22,2021-12-04 00:00:00.000000,33-265,SAS,L (-5),1,7,28,0.25,5,17,0.294,8,9,0.889,1,7,8,5,3,0,1,1,27,17.7,3,0
23,2021-12-06 00:00:00.000000,33-267,ORL,W (+31),1,8,16,0.5,7,13,0.538,8,8,1.0,0,3,3,8,2,0,3,2,31,27.7,9,0
24,2021-12-08 00:00:00.000000,33-269,POR,W (+10),1,8,19,0.421,6,17,0.353,0,0,,2,0,2,2,1,0,4,3,22,10.5,16,0
25,2021-12-11 00:00:00.000000,33-272,PHI,L (-9),1,6,20,0.3,3,14,0.214,3,4,0.75,2,7,9,5,0,0,3,1,18,9.6,-9,1
26,2021-12-13 00:00:00.000000,33-274,IND,W (+2),1,8,20,0.4,5,15,0.333,5,5,1.0,1,5,6,6,1,1,7,1,26,15.9,17,1
27,2021-12-14 00:00:00.000000,33-275,NYK,W (+9),1,8,19,0.421,5,14,0.357,1,2,0.5,0,3,3,3,1,1,4,4,22,10.6,13,1
28,2021-12-17 00:00:00.000000,33-278,BOS,W (+4),1,8,21,0.381,5,14,0.357,9,9,1.0,1,4,5,4,1,0,6,6,30,15.8,-10,1
29,2021-12-20 00:00:00.000000,33-281,SAC,W (+15),1,13,27,0.481,4,12,0.333,0,1,0.0,0,3,3,4,0,2,4,1,30,16.6,16,0
30,2021-12-23 00:00:00.000000,33-284,MEM,W (+9),1,13,22,0.591,8,14,0.571,12,12,1.0,0,4,4,4,2,0,3,1,46,38.4,15,0
31,2021-12-25 00:00:00.000000,33-286,PHO,W (+9),1,10,27,0.37,5,16,0.313,8,9,0.889,0,4,4,6,3,1,1,3,33,24.6,24,1
32,2021-12-28 00:00:00.000000,33-289,DEN,L (-3),1,6,16,0.375,5,14,0.357,6,7,0.857,0,4,4,4,0,0,6,3,23,10.6,5,0
33,2022-01-01 00:00:00.000000,33-293,UTA,W (+7),1,8,18,0.444,6,12,0.5,6,7,0.857,0,6,6,9,0,1,3,3,28,22.8,4,1
34,2022-01-03 00:00:00.000000,33-295,MIA,W (+7),1,3,17,0.176,1,10,0.1,2,2,1.0,0,3,3,10,0,1,2,3,9,3.7,0,0
35,2022-01-05 00:00:00.000000,33-297,DAL,L (-17),1,5,24,0.208,1,9,0.111,3,4,0.75,0,9,9,5,0,1,5,2,14,-0.1,0,1
36,2022-01-09 00:00:00.000000,33-301,CLE,W (+14),1,10,21,0.476,4,11,0.364,4,4,1.0,3,2,5,5,1,0,5,3,28,18.3,23,0
37,2022-01-11 00:00:00.000000,33-303,MEM,L (-8),1,8,21,0.381,2,9,0.222,9,10,0.9,1,9,10,10,2,0,3,3,27,23.3,-1,1
38,2022-01-13 00:00:00.000000,33-305,MIL,L (-19),1,4,11,0.364,2,6,0.333,2,2,1.0,0,8,8,4,2,0,4,0,12,9.1,-25,1
39,2022-01-14 00:00:00.000000,33-306,CHI,W (+42),1,7,15,0.467,4,10,0.4,1,2,0.5,0,2,2,2,1,0,1,0,19,12.9,24,1
40,2022-01-18 00:00:00.000000,33-310,DET,W (+16),1,6,11,0.545,4,8,0.5,2,2,1.0,0,3,3,8,3,0,1,1,18,20.8,21,0
41,2022-01-20 00:00:00.000000,33-312,IND,L (-4),1,12,27,0.444,6,16,0.375,9,9,1.0,0,5,5,8,1,0,2,3,39,29.8,-4,0
42,2022-01-21 00:00:00.000000,33-313,HOU,W (+2),1,6,21,0.286,4,13,0.308,6,8,0.75,0,4,4,12,1,1,2,3,22,17.0,2,0
43,2022-01-23 00:00:00.000000,33-315,UTA,W (+2),1,5,20,0.25,1,13,0.077,2,2,1.0,2,2,4,6,0,0,1,0,13,6.2,-5,0
44,2022-01-25 00:00:00.000000,33-317,DAL,W (+38),1,7,16,0.438,2,10,0.2,2,3,0.667,2,7,9,7,1,0,4,3,18,13.4,23,0
45,2022-01-27 00:00:00.000000,33-319,MIN,W (+9),1,10,20,0.5,6,10,0.6,3,3,1.0,0,8,8,6,3,0,4,1,29,24.2,13,0
46,2022-01-29 00:00:00.000000,33-321,BRK,W (+4),1,5,18,0.278,3,10,0.3,6,6,1.0,2,5,7,8,3,0,5,5,19,12.9,-3,0
47,2022-01-31 00:00:00.000000,33-323,HOU,W (+14),1,13,23,0.565,7,14,0.5,7,8,0.875,0,5,5,9,1,1,1,0,40,37.2,18,1
48,2022-02-03 00:00:00.000000,33-326,SAC,W (+12),1,7,11,0.636,4,7,0.571,2,2,1.0,0,1,1,7,2,0,4,4,20,16.7,21,0
49,2022-02-07 00:00:00.000000,33-330,OKC,W (+12),1,6,12,0.5,4,10,0.4,2,2,1.0,0,9,9,10,1,0,4,2,18,17.9,4,1
50,2022-02-09 00:00:00.000000,33-332,UTA,L (-26),1,5,13,0.385,3,8,0.375,3,4,0.75,1,6,7,2,0,0,4,2,16,7.6,-14,1
51,2022-02-10 00:00:00.000000,33-333,NYK,L (-2),1,11,25,0.44,5,16,0.313,8,8,1.0,0,2,2,10,1,0,3,5,35,25.5,9,0
52,2022-02-12 00:00:00.000000,33-335,LAL,W (+2),1,7,17,0.412,1,8,0.125,9,9,1.0,0,5,5,8,1,0,2,3,24,19.8,8,0
53,2022-02-14 00:00:00.000000,33-337,LAC,L (-15),1,11,18,0.611,8,13,0.615,3,3,1.0,0,2,2,2,0,0,4,2,33,22.0,-19,1
54,2022-02-16 00:00:00.000000,33-339,DEN,L (-1),1,10,19,0.526,1,7,0.143,4,4,1.0,0,3,3,6,0,0,2,2,25,18.0,-2,0
55,2022-02-24 00:00:00.000000,33-347,POR,W (+37),1,5,11,0.455,2,7,0.286,6,6,1.0,0,5,5,14,1,1,3,3,18,21.1,19,1
56,2022-02-27 00:00:00.000000,33-350,DAL,L (-6),1,11,25,0.44,3,10,0.3,2,4,0.5,1,3,4,10,2,0,1,0,27,22.7,-4,0
57,2022-03-01 00:00:00.000000,33-352,MIN,L (-15),1,10,24,0.417,5,16,0.313,9,9,1.0,1,4,5,4,0,0,4,1,34,21.5,-10,1
58,2022-03-03 00:00:00.000000,33-354,DAL,L (-9),1,8,15,0.533,4,5,0.8,1,1,1.0,0,5,5,9,1,0,3,3,21,18.3,-8,1
59,2022-03-05 00:00:00.000000,33-356,LAL,L (-8),1,13,22,0.591,4,9,0.444,0,0,,0,4,4,1,0,0,4,0,30,17.7,-12,1
60,2022-03-08 00:00:00.000000,33-359,LAC,W (+15),1,5,12,0.417,1,6,0.167,4,4,1.0,0,5,5,5,3,0,4,4,15,11.0,6,0
61,2022-03-10 00:00:00.000000,33-361,DEN,W (+11),1,11,21,0.524,5,12,0.417,7,7,1.0,0,9,9,3,2,0,2,1,34,28.1,18,1
62,2022-03-12 00:00:00.000000,33-363,MIL,W (+13),1,3,7,0.429,2,4,0.5,0,0,,1,4,5,8,1,1,4,1,8,9.1,14,0
63,2022-03-14 00:00:00.000000,34-000,WAS,W (+14),1,16,25,0.64,7,14,0.5,8,8,1.0,0,6,6,6,1,0,2,1,47,40.5,17,0
64,2022-03-16 00:00:00.000000,34-002,BOS,L (-22),1,1,4,0.25,1,4,0.25,0,0,,0,1,1,2,0,0,4,2,3,-2.5,-5,0
