game_id,game_date,age,opponent,outcome,started,field_goals,field_goal_attempts,field_goal_pct,three_points,three_point_attempts,three_point_pct,free_throw,free_throw_attempts,free_throw_pct,offense_rebound,defense_rebound,total_rebound,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,away_game
13,2014-11-25 00:00:00.000000,26-256,MIA,W (+17),1,12,19,0.632,8,11,0.727,8,9,0.889,0,6,6,7,3,1,2,2,40,38.7,28,1
14,2014-11-26 00:00:00.000000,26-257,ORL,W (+15),1,9,13,0.692,6,8,0.75,4,5,0.8,1,4,5,8,0,0,1,1,28,28.2,22,1
15,2014-11-28 00:00:00.000000,26-259,CHO,W (+5),1,9,20,0.45,1,10,0.1,7,7,1.0,1,3,4,6,1,2,4,4,26,18.2,16,1
16,2014-11-30 00:00:00.000000,26-261,DET,W (+11),1,5,9,0.556,1,3,0.333,5,6,0.833,1,2,3,10,1,0,1,2,16,18.8,11,1
17,2014-12-02 00:00:00.000000,26-263,ORL,W (+1),1,8,17,0.471,3,9,0.333,3,3,1.0,1,3,4,5,0,0,4,2,22,13.6,8,0
18,2014-12-04 00:00:00.000000,26-265,NOP,W (+27),1,8,17,0.471,3,6,0.5,0,0,,0,3,3,11,4,1,2,0,19,21.6,11,0
19,2014-12-06 00:00:00.000000,26-267,CHI,W (+10),1,5,14,0.357,1,5,0.2,8,9,0.889,1,5,6,7,1,0,3,2,19,15.1,7,1
20,2014-12-08 00:00:00.000000,26-269,MIN,W (+16),1,10,20,0.5,1,7,0.143,0,0,,1,3,4,7,3,1,3,3,21,17.0,22,1
21,2014-12-10 00:00:00.000000,26-271,HOU,W (+12),1,8,15,0.533,3,5,0.6,1,1,1.0,1,6,7,7,0,0,4,3,20,14.9,16,0
22,2014-12-13 00:00:00.000000,26-274,DAL,W (+7),1,9,22,0.409,3,11,0.273,8,9,0.889,0,3,3,8,2,0,1,1,29,23.9,13,1
23,2014-12-14 00:00:00.000000,26-275,NOP,W (+6),1,11,21,0.524,6,10,0.6,6,6,1.0,0,7,7,7,1,0,6,1,34,25.3,5,1
24,2014-12-16 00:00:00.000000,26-277,MEM,L (-7),1,9,25,0.36,1,10,0.1,0,0,,0,7,7,6,4,0,3,2,19,11.6,16,1
25,2014-12-18 00:00:00.000000,26-279,OKC,W (+5),1,14,24,0.583,5,12,0.417,1,1,1.0,4,3,7,9,4,1,4,0,34,33.5,7,0
26,2014-12-22 00:00:00.000000,26-283,SAC,W (+20),1,5,12,0.417,1,5,0.2,1,1,1.0,0,2,2,11,3,0,1,1,12,15.5,15,0
27,2014-12-23 00:00:00.000000,26-284,LAL,L (-10),1,10,14,0.714,2,5,0.4,0,0,,0,2,2,6,3,0,7,0,22,17.0,-10,1
28,2014-12-25 00:00:00.000000,26-286,LAC,L (-14),1,5,12,0.417,1,5,0.2,3,4,0.75,2,7,9,7,2,0,5,3,14,11.4,-12,1
29,2014-12-27 00:00:00.000000,26-288,MIN,W (+13),1,9,18,0.5,4,9,0.444,3,4,0.75,1,2,3,6,3,0,3,3,25,19.9,18,0
30,2014-12-30 00:00:00.000000,26-291,PHI,W (+40),1,4,7,0.571,3,6,0.5,2,2,1.0,0,3,3,9,3,0,3,3,13,15.7,28,0
31,2015-01-02 00:00:00.000000,26-294,TOR,W (+21),1,10,18,0.556,5,11,0.455,7,7,1.0,2,3,5,12,1,0,0,3,32,33.9,25,0
32,2015-01-05 00:00:00.000000,26-297,OKC,W (+26),1,7,14,0.5,1,4,0.25,4,4,1.0,0,9,9,6,4,0,2,2,19,20.1,15,0
33,2015-01-07 00:00:00.000000,26-299,IND,W (+15),1,8,17,0.471,4,8,0.5,1,1,1.0,0,3,3,15,4,0,5,5,21,20.7,12,0
34,2015-01-09 00:00:00.000000,26-301,CLE,W (+18),1,8,15,0.533,3,8,0.375,4,4,1.0,0,1,1,10,2,0,1,1,23,23.6,10,0
35,2015-01-13 00:00:00.000000,26-305,UTA,W (+11),1,10,16,0.625,4,9,0.444,3,3,1.0,0,2,2,11,0,0,2,2,27,25.3,17,1
36,2015-01-14 00:00:00.000000,26-306,MIA,W (+15),1,11,19,0.579,7,10,0.7,3,5,0.6,2,3,5,3,2,0,3,1,32,25.3,11,0
37,2015-01-16 00:00:00.000000,26-308,OKC,L (-12),1,6,13,0.462,2,6,0.333,5,5,1.0,0,3,3,6,2,0,6,2,19,12.6,-4,1
38,2015-01-17 00:00:00.000000,26-309,HOU,W (+25),1,9,18,0.5,2,8,0.25,7,8,0.875,3,4,7,11,3,1,2,0,27,30.3,25,1
39,2015-01-19 00:00:00.000000,26-311,DEN,W (+43),1,7,13,0.538,2,5,0.4,4,4,1.0,1,0,1,8,1,2,1,2,20,20.6,18,0
40,2015-01-21 00:00:00.000000,26-313,HOU,W (+13),1,7,12,0.583,3,5,0.6,5,6,0.833,2,1,3,10,1,0,6,3,22,18.5,23,0
41,2015-01-23 00:00:00.000000,26-315,SAC,W (+25),1,3,11,0.273,2,7,0.286,2,2,1.0,1,3,4,11,2,0,6,0,10,8.8,20,0
42,2015-01-25 00:00:00.000000,26-317,BOS,W (+3),1,6,16,0.375,1,5,0.2,9,9,1.0,0,4,4,11,2,0,3,1,22,20.7,6,0
43,2015-01-27 00:00:00.000000,26-319,CHI,L (-2),1,9,23,0.391,2,9,0.222,1,1,1.0,0,4,4,9,3,0,3,3,21,14.8,-3,0
44,2015-01-30 00:00:00.000000,26-322,UTA,L (-10),1,10,22,0.455,5,11,0.455,7,9,0.778,1,6,7,6,3,0,2,1,32,27.1,-11,1
45,2015-01-31 00:00:00.000000,26-323,PHO,W (+19),1,9,23,0.391,4,9,0.444,3,3,1.0,1,3,4,7,2,1,1,2,25,19.9,23,0
46,2015-02-03 00:00:00.000000,26-326,SAC,W (+25),1,6,15,0.4,2,6,0.333,9,10,0.9,0,5,5,9,3,0,2,2,23,22.5,7,1
47,2015-02-04 00:00:00.000000,26-327,DAL,W (+14),1,16,26,0.615,10,16,0.625,9,11,0.818,0,4,4,4,1,0,3,3,51,39.2,0,0
48,2015-02-06 00:00:00.000000,26-329,ATL,L (-8),1,8,19,0.421,4,9,0.444,6,7,0.857,0,2,2,9,2,2,1,3,26,23.6,-5,1
49,2015-02-07 00:00:00.000000,26-330,NYK,W (+14),1,8,18,0.444,5,9,0.556,1,3,0.333,2,4,6,0,2,0,3,0,22,13.4,19,1
50,2015-02-09 00:00:00.000000,26-332,PHI,W (+5),1,7,20,0.35,3,12,0.25,3,4,0.75,0,5,5,6,3,0,1,2,20,15.3,0,1
51,2015-02-11 00:00:00.000000,26-334,MIN,W (+3),1,9,23,0.391,2,10,0.2,5,5,1.0,2,3,5,8,3,0,3,1,25,20.0,0,1
52,2015-02-20 00:00:00.000000,26-343,SAS,W (+11),1,8,17,0.471,4,8,0.5,5,5,1.0,0,4,4,11,4,0,2,2,25,26.4,22,0
53,2015-02-24 00:00:00.000000,26-347,WAS,W (+7),1,11,18,0.611,5,9,0.556,5,5,1.0,0,0,0,8,2,0,0,1,32,31.0,1,1
54,2015-02-26 00:00:00.000000,26-349,CLE,L (-11),1,5,17,0.294,3,9,0.333,5,5,1.0,0,3,3,6,1,0,4,3,18,9.0,-10,1
55,2015-02-27 00:00:00.000000,26-350,TOR,W (+24),1,8,13,0.615,3,4,0.75,3,3,1.0,3,3,6,5,2,0,2,0,22,22.6,33,1
56,2015-03-01 00:00:00.000000,26-352,BOS,W (+5),1,14,22,0.636,5,8,0.625,4,4,1.0,0,4,4,5,1,0,5,1,37,27.5,8,1
57,2015-03-02 00:00:00.000000,26-353,BRK,L (-2),1,8,16,0.5,6,12,0.5,4,4,1.0,0,2,2,7,1,0,4,4,26,18.9,1,1
58,2015-03-04 00:00:00.000000,26-355,MIL,W (+9),1,6,16,0.375,6,13,0.462,1,2,0.5,0,1,1,11,2,2,5,3,19,15.0,6,0
59,2015-03-06 00:00:00.000000,26-357,DAL,W (+15),1,6,11,0.545,5,8,0.625,5,6,0.833,0,2,2,7,2,1,3,2,22,20.7,23,0
60,2015-03-08 00:00:00.000000,26-359,LAC,W (+8),1,3,9,0.333,2,2,1.0,4,4,1.0,0,1,1,4,3,0,4,1,12,8.6,15,0
61,2015-03-09 00:00:00.000000,26-360,PHO,W (+18),1,14,24,0.583,7,13,0.538,1,2,0.5,3,3,6,5,4,0,4,3,36,29.7,23,1
62,2015-03-11 00:00:00.000000,26-362,DET,W (+7),1,4,15,0.267,1,7,0.143,0,0,,1,4,5,11,1,0,3,1,9,7.3,8,0
63,2015-03-14 00:00:00.000000,27-000,NYK,W (+31),1,8,15,0.533,6,10,0.6,3,3,1.0,0,3,3,11,3,0,1,2,25,27.5,30,0
64,2015-03-16 00:00:00.000000,27-002,LAL,W (+3),1,5,14,0.357,2,6,0.333,7,7,1.0,0,4,4,9,3,0,6,2,19,14.9,-3,0
65,2015-03-18 00:00:00.000000,27-004,ATL,W (+19),1,4,11,0.364,2,6,0.333,6,6,1.0,1,3,4,12,0,0,4,1,16,15.5,17,0
66,2015-03-20 00:00:00.000000,27-006,NOP,W (+16),1,4,17,0.235,2,10,0.2,6,6,1.0,0,2,2,11,0,0,3,0,16,11.0,11,0
67,2015-03-21 00:00:00.000000,27-007,UTA,W (+15),1,8,18,0.444,3,6,0.5,5,5,1.0,1,2,3,3,3,0,0,0,24,21.0,12,0
68,2015-03-23 00:00:00.000000,27-009,WAS,W (+31),1,8,14,0.571,5,8,0.625,3,3,1.0,1,4,5,6,2,0,2,1,24,23.1,30,0
69,2015-03-24 00:00:00.000000,27-010,POR,W (+14),1,13,22,0.591,5,9,0.556,2,2,1.0,0,2,2,10,1,0,2,2,33,28.6,12,1
70,2015-03-27 00:00:00.000000,27-013,MEM,W (+23),1,12,22,0.545,8,12,0.667,6,6,1.0,1,2,3,10,3,1,4,3,38,34.2,26,1
71,2015-03-28 00:00:00.000000,27-014,MIL,W (+13),1,8,13,0.615,6,9,0.667,3,3,1.0,0,4,4,6,1,0,6,4,25,17.9,1,1
72,2015-03-31 00:00:00.000000,27-017,LAC,W (+4),1,8,15,0.533,4,6,0.667,7,7,1.0,1,0,1,4,1,0,3,3,27,20.0,-1,1
73,2015-04-02 00:00:00.000000,27-019,PHO,W (+1),1,10,22,0.455,6,11,0.545,2,2,1.0,1,7,8,5,0,0,6,3,28,15.7,-1,0
74,2015-04-04 00:00:00.000000,27-021,DAL,W (+13),1,4,12,0.333,1,4,0.25,2,3,0.667,2,2,4,3,1,0,1,1,11,7.5,11,1
75,2015-04-05 00:00:00.000000,27-022,SAS,L (-15),1,9,17,0.529,5,10,0.5,1,2,0.5,0,4,4,6,1,0,4,2,24,16.9,-16,1
76,2015-04-07 00:00:00.000000,27-024,NOP,L (-3),1,9,18,0.5,5,8,0.625,2,2,1.0,1,5,6,9,1,0,2,3,25,22.3,4,1
77,2015-04-09 00:00:00.000000,27-026,POR,W (+11),1,17,23,0.739,8,13,0.615,3,3,1.0,1,1,2,10,0,0,4,2,45,38.9,21,0
78,2015-04-11 00:00:00.000000,27-028,MIN,W (+9),1,11,21,0.524,5,11,0.455,7,8,0.875,0,4,4,7,4,0,3,1,34,30.0,17,0
79,2015-04-13 00:00:00.000000,27-030,MEM,W (+4),1,6,10,0.6,3,6,0.5,0,0,,0,4,4,8,1,0,3,2,15,14.4,24,0
80,2015-04-15 00:00:00.000000,27-032,DEN,W (+7),1,4,10,0.4,2,4,0.5,0,0,,2,2,4,7,5,0,2,1,10,14.1,14,0
