game_id,game_date,age,opponent,outcome,started,field_goals,field_goal_attempts,field_goal_pct,three_points,three_point_attempts,three_point_pct,free_throw,free_throw_attempts,free_throw_pct,offense_rebound,defense_rebound,total_rebound,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,away_game
30,2018-01-15 00:00:00.000000,29-307,CLE,W (+10),1,8,15,0.533,4,8,0.5,3,4,0.75,1,3,4,8,2,0,3,3,23,20.3,13,1
31,2018-01-17 00:00:00.000000,29-309,CHI,W (+7),1,10,18,0.556,6,11,0.545,4,4,1.0,0,9,9,4,1,0,6,2,30,21.1,21,1
32,2018-01-20 00:00:00.000000,29-312,HOU,L (-8),1,6,20,0.3,5,15,0.333,2,4,0.5,0,1,1,8,2,0,6,2,19,7.7,-11,1
33,2018-01-23 00:00:00.000000,29-315,NYK,W (+11),1,9,19,0.474,8,15,0.533,6,6,1.0,0,6,6,7,0,0,1,2,32,27.2,4,0
34,2018-01-25 00:00:00.000000,29-317,MIN,W (+13),1,9,14,0.643,5,9,0.556,2,3,0.667,2,3,5,9,3,0,2,2,25,27.2,20,0
35,2018-01-27 00:00:00.000000,29-319,BOS,W (+4),1,16,24,0.667,8,13,0.615,9,10,0.9,0,4,4,5,2,0,1,2,49,43.1,6,0
36,2018-01-30 00:00:00.000000,29-322,UTA,L (-30),1,4,13,0.308,1,7,0.143,5,5,1.0,1,1,2,5,0,0,3,1,14,7.6,-17,1
37,2018-02-02 00:00:00.000000,29-325,SAC,W (+15),1,7,17,0.412,3,10,0.3,6,6,1.0,1,4,5,6,2,0,6,3,23,14.8,14,1
38,2018-02-03 00:00:00.000000,29-326,DEN,L (-7),1,8,16,0.5,5,12,0.417,3,4,0.75,1,5,6,4,2,0,5,2,24,16.8,4,1
39,2018-02-06 00:00:00.000000,29-329,OKC,L (-20),1,6,14,0.429,2,9,0.222,7,7,1.0,1,4,5,5,1,1,3,3,21,16.5,-12,0
40,2018-02-08 00:00:00.000000,29-331,DAL,W (+18),1,7,12,0.583,4,9,0.444,2,2,1.0,2,5,7,8,0,0,4,1,20,18.5,3,0
41,2018-02-10 00:00:00.000000,29-333,SAS,W (+17),1,7,13,0.538,3,7,0.429,0,0,,1,3,4,8,2,0,2,0,17,17.9,6,0
42,2018-02-12 00:00:00.000000,29-335,PHO,W (+46),1,8,17,0.471,3,9,0.333,3,3,1.0,2,7,9,7,0,1,3,3,22,18.2,21,0
43,2018-02-14 00:00:00.000000,29-337,POR,L (-6),1,6,17,0.353,3,10,0.3,2,2,1.0,2,2,4,6,3,0,7,4,17,8.1,-7,1
44,2018-02-22 00:00:00.000000,29-345,LAC,W (+7),1,14,19,0.737,8,11,0.727,8,8,1.0,1,5,6,10,2,0,4,4,44,41.9,8,0
45,2018-02-24 00:00:00.000000,29-347,OKC,W (+32),1,8,19,0.421,5,12,0.417,0,0,,1,8,9,6,3,0,2,2,21,18.4,24,0
46,2018-02-26 00:00:00.000000,29-349,NYK,W (+14),1,8,16,0.5,4,9,0.444,1,1,1.0,0,5,5,5,0,0,3,1,21,14.6,25,1
47,2018-02-28 00:00:00.000000,29-351,WAS,W (+8),1,5,15,0.333,4,9,0.444,11,12,0.917,0,5,5,3,2,0,6,3,25,14.5,20,1
48,2018-03-02 00:00:00.000000,29-353,ATL,W (+5),1,8,15,0.533,4,9,0.444,8,8,1.0,0,1,1,3,2,0,0,0,28,25.1,2,1
49,2018-03-06 00:00:00.000000,29-357,BRK,W (+13),1,12,20,0.6,6,12,0.5,4,5,0.8,1,5,6,4,3,1,3,2,34,29.3,11,0
50,2018-03-08 00:00:00.000000,29-359,SAS,W (+3),1,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,1.3,-1,0
51,2018-03-23 00:00:00.000000,30-009,ATL,W (+12),1,10,18,0.556,3,8,0.375,6,6,1.0,1,6,7,1,0,1,1,1,29,22.9,9,0
